time,phase,thrust_cmd,lox_pos_cmd,ipa_pos_cmd,lox_pos,lox_vel,lox_voltage,lox_current,ipa_pos,ipa_vel,ipa_voltage,ipa_current,chamber_pressure,lox_valve_upstream_pressure,lox_valve_downstream_pressure,lox_venturi_differential_pressure,lox_venturi_temperature,lox_valve_temperature,ipa_valve_upstream_pressure,ipa_valve_downstream_pressure,ipa_venturi_differential_pressure,chamber_pressure_controller_p_component,chamber_pressure_controller_i_component,lox_angle_controller_p_component,lox_angle_controller_i_component,ipa_angle_controller_p_component,ipa_angle_controller_i_component,lox_mdot,ipa_mdot,ol_lox_mdot,ol_ipa_mdot,ol_lox_angle,ol_ipa_angle,lox_valve_downstream_pressure_calc,ipa_valve_downstream_pressure_calc
12.615,538,200.6,0.085638,0.086285,0.083561,0.015259,12.63,-1.1792,0.079155,0,12.715,-0.73351,101.59,764.56,150.2,2.9727,113.25,113.25,784.24,121.58,2.681,-0,0,-0.061746,2.8666,-0.14463,2.6298,0.70911,0.54434,0.73998,0.61665,33.635,33.548,139.86,126.6
12.62,539,200.6,0.085426,0.085031,0.083025,0.091553,12.63,-1.6101,0.079155,0,12.683,-0.78469,105.53,765.44,144.92,3.2735,113.25,113.25,784.82,121.89,5.4099,-0,0,0.0082625,2.8651,0.31318,2.6185,0.74412,0.77324,0.73998,0.61665,33.627,33.543,139.86,126.6
12.625,539,200.6,0.085522,0.084616,0.083025,0.091553,12.63,-1.6101,0.079155,0,12.683,-0.78469,103.02,766.12,145.17,3.1375,113.31,113.31,783.33,121.13,6.3795,-0,0,-0.023206,2.8576,0.44605,2.6471,0.72838,0.83968,0.73998,0.61665,33.622,33.555,139.87,126.6
12.63,539,200.6,0.086051,0.086987,0.082443,0.030518,12.63,-2.4289,0.079155,0,12.706,-0.53671,103.43,765.89,149.04,2.4204,113.31,113.31,787.09,124.42,1.3938,-0,0,-0.20047,2.8466,-0.44835,2.6578,0.63975,0.39248,0.73998,0.61665,33.625,33.525,139.87,126.6
12.635,540,200.6,0.085514,0.086634,0.082443,0.030518,12.601,-2.4289,0.079155,0,12.706,-0.53671,101.98,766.41,154.49,3.1989,113.31,113.31,776.47,125.88,2.4506,-0,0,-0.009027,2.8438,-0.19247,2.615,0.73547,0.52042,0.73998,0.61665,33.62,33.611,139.87,126.6
12.64,540,200.6,0.085592,0.086145,0.08263,-0.061035,12.601,-2.7111,0.079155,0,12.669,-0.933,97.146,767.02,158.96,3.133,113.31,113.31,782.68,115.84,3.2062,-0,0,-0.024245,2.8256,-0.042768,2.5907,0.72786,0.59527,0.73998,0.61665,33.614,33.56,139.87,126.6
12.645,540,200.6,0.086291,0.086392,0.08263,-0.061035,12.564,-2.7111,0.079155,0,12.669,-0.933,100.72,767.06,160.2,2.1713,113.31,113.31,786.32,128.33,2.5878,-0,0,-0.26808,2.8174,-0.16373,2.5934,0.60594,0.53479,0.73998,0.61665,33.614,33.531,139.87,126.6
12.65,541,200.6,0.085574,0.085592,0.083687,-0.10681,12.564,-2.6579,0.079155,0,12.697,-0.38203,105.81,766.93,158.96,3.2019,113.31,113.31,782.55,124.36,4.406,-0,0,-0.0083328,2.8167,0.16232,2.5857,0.73582,0.69781,0.73998,0.61665,33.615,33.561,139.87,126.6
12.655,541,200.6,0.085981,0.086782,0.083687,-0.10681,12.571,-2.6579,0.079155,0,12.697,-0.38203,100.09,767.36,154.68,2.6159,113.31,113.31,782.55,128.86,2.2252,-0,0,-0.14978,2.8078,-0.24149,2.5611,0.66509,0.49591,0.73998,0.61665,33.611,33.561,139.87,126.6
12.66,541,200.6,0.085591,0.086583,0.084425,-0.015259,12.571,-2.088,0.079155,0,12.717,-0.17844,101.52,767.32,151.4,3.1836,113.31,113.31,782.66,115.15,2.494,-0,0,-0.012549,2.8115,-0.18329,2.5735,0.73371,0.52501,0.73998,0.61665,33.612,33.56,139.87,126.6
12.665,542,200.6,0.085653,0.087286,0.084425,-0.015259,12.573,-2.088,0.079155,0,12.717,-0.17844,105.68,767.81,146.71,3.0726,113.31,113.31,779.17,126.43,1.5648,-0,0,-0.038358,2.8108,-0.40159,2.5672,0.7208,0.41586,0.73998,0.61665,33.607,33.589,139.87,126.6
12.67,542,200.6,0.085587,0.087352,0.084404,0,12.573,-1.7008,0.079155,0,12.683,0.019596,108.22,769.69,147.38,3.1413,113.31,113.31,780.88,129.77,1.4755,-0,0,-0.022322,2.8017,-0.42565,2.5537,0.72882,0.40383,0.73998,0.61665,33.591,33.575,139.87,126.6
12.675,542,200.6,0.085776,0.087091,0.084404,0,12.564,-1.7008,0.079155,0,12.683,0.019596,99.927,768.84,151.75,2.8911,113.31,113.31,787.9,128.18,1.7836,-0,0,-0.081578,2.8002,-0.34533,2.5107,0.69919,0.44399,0.73998,0.61665,33.598,33.518,139.87,126.6
12.68,542,200.6,0.085587,0.085079,0.084717,-0.12207,12.564,-1.9953,0.079155,0,12.692,0.17988,102.63,769.41,157.69,3.1614,113.31,113.31,786.9,127.06,5.87,-0,0,-0.017668,2.7996,0.3776,2.52,0.73115,0.80545,0.73998,0.61665,33.593,33.526,139.87,126.6
12.685,543,200.6,0.086063,0.08889,0.084717,-0.12207,12.55,-1.9953,0.079155,0,12.692,0.17988,102.82,768.47,161.12,2.5665,113.31,113.31,785.52,106.21,0.16907,-0,0,-0.1624,2.7812,-0.95992,2.4965,0.65878,0.13669,0.73998,0.61665,33.601,33.537,139.87,126.6
12.69,543,200.6,0.085957,0.088183,0.086847,-0.13733,12.55,-0.43338,0.079155,0,12.692,0.56489,103.34,768.31,161.83,2.7842,113.39,113.39,784.41,111.8,0.78579,-0,0,-0.10801,2.7694,-0.64391,2.4442,0.68598,0.29469,0.73998,0.61665,33.606,33.546,139.88,126.6
12.695,543,200.6,0.085685,0.085488,0.086847,-0.13733,12.601,-0.43338,0.079155,0,12.692,0.56489,99.299,768.54,158.55,3.2341,113.39,113.39,783.26,119.59,5.5222,-0,0,-0.0013255,2.7587,0.32914,2.4505,0.73932,0.78122,0.73998,0.61665,33.604,33.555,139.88,126.6
12.7,544,200.6,0.085863,0.087168,0.088783,-0.21362,12.601,0.25578,0.079155,0,12.701,0.73943,98.109,768.78,153.52,2.9851,113.39,113.39,784.52,112.56,2.0021,-0,0,-0.059374,2.7502,-0.2925,2.4574,0.71029,0.4704,0.73998,0.61665,33.602,33.545,139.88,126.6
12.705,544,200.6,0.085663,0.086711,0.088783,-0.21362,12.628,0.25578,0.079155,0,12.701,0.73943,103.43,768.03,145.68,3.3687,113.39,113.39,784.74,138.05,2.8089,-0,0,0.029149,2.7406,-0.11896,2.4464,0.75456,0.55717,0.73998,0.61665,33.608,33.543,139.88,126.6
12.71,544,200.6,0.085985,0.087028,0.090385,-0.10681,12.628,2.3092,0.079252,-0.015259,12.692,0.67776,106.85,768.03,142.43,2.8582,113.39,113.39,784.57,131.86,2.2561,-0,0,-0.089907,2.7437,-0.23462,2.4495,0.69503,0.49934,0.73998,0.61665,33.608,33.545,139.88,126.6
12.715,545,200.6,0.085806,0.086566,0.090385,-0.10681,12.614,2.3092,0.079252,-0.015259,12.692,0.67776,105.9,766.53,146.25,3.2082,113.39,113.39,785.12,137.63,3.0657,-0,0,-0.0072424,2.7387,-0.069131,2.4456,0.73636,0.58209,0.73998,0.61665,33.622,33.54,139.88,126.6
12.72,545,200.6,0.086075,0.086434,0.090629,0,12.614,3.3977,0.079448,-0.015259,12.674,1.494,99.644,767.79,152.46,2.7689,113.39,113.39,783.07,114.61,3.5955,-0,0,-0.11179,2.7351,0.027447,2.4132,0.68409,0.63037,0.73998,0.61665,33.61,33.557,139.88,126.6
12.725,545,200.6,0.08587,0.08654,0.090629,0,12.578,3.3977,0.079448,-0.015259,12.674,1.494,96.69,767.78,159.04,3.1061,113.39,113.39,783.39,122.13,3.3404,-0,0,-0.030867,2.7282,-0.018104,2.418,0.72455,0.6076,0.73998,0.61665,33.611,33.554,139.88,126.6
12.73,546,200.6,0.085956,0.086202,0.090629,0,12.578,3.3977,0.079767,-0.015259,12.674,2.3149,95.292,766.18,162.32,3.0363,113.39,113.39,782.9,125.26,3.9624,-0,0,-0.047234,2.7278,0.090207,2.4355,0.71636,0.66175,0.73998,0.61665,33.625,33.558,139.88,126.6
12.735,546,200.6,0.086241,0.085978,0.08962,0.13733,12.578,2.4794,0.079767,-0.015259,12.66,2.3149,97.286,767.64,160.42,2.5808,113.39,113.39,782.69,120.39,4.4471,-0,0,-0.15907,2.7242,0.16883,2.4392,0.66045,0.70106,0.73998,0.61665,33.612,33.56,139.88,126.6
12.74,546,200.6,0.085811,0.088078,0.087995,0.15259,12.578,1.7119,0.080423,-0.076294,12.692,0.85515,104.57,765.72,155.34,3.3106,113.39,113.39,790.09,123.98,0.76982,-0,0,0.016065,2.7209,-0.64993,2.4423,0.74801,0.29168,0.73998,0.61665,33.629,33.501,139.88,126.6
12.745,547,200.6,0.085796,0.085512,0.087995,0.15259,12.596,1.7119,0.080423,-0.076294,12.692,0.85515,101.76,764.84,149.61,3.378,113.39,113.39,786.58,116.37,5.3432,-0,0,0.031233,2.7192,0.30362,2.4407,0.7556,0.76846,0.73998,0.61665,33.637,33.529,139.88,126.6
12.75,547,200.6,0.086485,0.087145,0.086199,0.19836,12.596,0.14022,0.081093,-0.061035,12.692,0.85689,102.43,764.87,145.65,2.4254,113.39,113.39,787.53,114.71,1.9434,-0,0,-0.19946,2.7015,-0.30641,2.4552,0.64025,0.46345,0.73998,0.61665,33.637,33.521,139.88,126.6
12.755,547,200.6,0.085982,0.087594,0.086199,0.19836,12.63,0.14022,0.081093,-0.061035,12.692,0.85689,103.86,765.25,143.91,3.219,113.39,113.39,785.73,115.71,1.4642,-0,0,-0.0047666,2.6846,-0.42875,2.4305,0.7376,0.40228,0.73998,0.61665,33.633,33.535,139.88,126.6
12.76,547,200.6,0.086001,0.085697,0.085684,0,12.63,-0.60243,0.081802,-0.076294,12.697,0.7874,102.6,765.87,148.21,3.1967,113.39,113.39,781.54,120.29,5.6328,-0,0,-0.0098875,2.6772,0.34472,2.3736,0.73504,0.78901,0.73998,0.61665,33.628,33.569,139.88,126.6
12.765,548,200.6,0.086164,0.085736,0.085684,0,12.621,-0.60243,0.081802,-0.076294,12.697,0.7874,98.759,765.71,154.09,2.9803,113.39,113.39,783.27,108.44,5.4259,-0,0,-0.060523,2.6705,0.31547,2.3749,0.70972,0.77438,0.73998,0.61665,33.629,33.555,139.88,126.6
12.77,548,200.6,0.086202,0.087003,0.085684,0,12.621,-0.26691,0.082824,-0.12207,12.633,0.68863,101.08,765.84,158.85,2.948,113.39,113.39,786.78,117.96,2.5097,-0,0,-0.068223,2.6634,-0.17997,2.3858,0.70587,0.52666,0.73998,0.61665,33.628,33.527,139.88,126.6
12.775,548,200.6,0.086074,0.085425,0.085684,0,12.614,-0.26691,0.082824,-0.12207,12.633,0.68863,101.28,765.96,161.4,3.1547,113.39,113.39,782.69,121.34,6.1476,-0,0,-0.019578,2.6598,0.41524,2.392,0.73019,0.82427,0.73998,0.61665,33.627,33.56,139.88,126.6
12.78,549,200.6,0.086425,0.085338,0.085436,0.030518,12.614,-1.1188,0.083782,-0.091553,12.662,0.14794,100.99,765.22,157.5,2.7021,113.39,113.39,791.58,119.5,6.0004,-0,0,-0.12838,2.6487,0.39539,2.3718,0.67579,0.81434,0.73998,0.61665,33.633,33.489,139.88,126.6
12.785,549,200.6,0.086331,0.087113,0.085436,0.030518,12.628,-1.1188,0.083782,-0.091553,12.662,0.14794,100.23,766.5,154.33,2.8521,113.39,113.39,787.37,128.1,2.4677,-0,0,-0.091371,2.6341,-0.18883,2.3506,0.69429,0.52223,0.73998,0.61665,33.622,33.522,139.88,126.6
12.79,549,200.6,0.08625,0.086162,0.084825,0.061035,12.628,-1.8052,0.084785,-0.091553,12.717,-0.032333,104.57,766.24,147.73,2.9962,113.39,113.39,783.13,137.08,4.6253,-0,0,-0.056739,2.6309,0.19665,2.3416,0.71161,0.71497,0.73998,0.61665,33.624,33.556,139.88,126.6
12.795,550,200.6,0.086328,0.085943,0.084825,0.061035,12.628,-1.8052,0.084785,-0.091553,12.717,-0.032333,103.85,767.27,143.49,2.8834,113.39,113.39,781.97,124.01,5.0253,-0,0,-0.083773,2.6209,0.25719,2.3692,0.69809,0.74525,0.73998,0.61665,33.615,33.566,139.88,126.6
12.8,550,200.6,0.086264,0.087928,0.084327,0.015259,12.628,-3.0943,0.085552,-0.076294,12.692,-0.37766,105.73,767.28,145.56,3.0055,113.39,113.39,781.97,113.67,1.315,-0,0,-0.054529,2.6145,-0.47086,2.3827,0.71271,0.38122,0.73998,0.61665,33.615,33.566,139.88,126.6
12.805,550,200.6,0.086325,0.087084,0.084327,0.015259,12.601,-3.0943,0.085552,-0.076294,12.692,-0.37766,101.1,768.47,150.8,2.8904,113.39,113.39,785.92,111.9,2.4618,-0,0,-0.082096,2.6094,-0.19007,2.3736,0.69893,0.52161,0.73998,0.61665,33.604,33.534,139.88,126.6
12.81,551,200.6,0.086305,0.086646,0.084747,-0.091553,12.601,-3.1307,0.086235,-0.061035,12.69,-1.3094,96.762,767.81,157.71,2.9503,113.39,113.39,781.77,127.67,3.57,-0,0,-0.067672,2.6081,0.02298,2.3519,0.70614,0.62814,0.73998,0.61665,33.61,33.567,139.88,126.6
12.815,551,200.6,0.08611,0.086539,0.084747,-0.091553,12.569,-3.1307,0.086235,-0.061035,12.69,-1.3094,101.73,768.96,161.35,3.2341,113.39,113.39,785.62,109.53,3.7824,-0,0,-0.001314,2.6019,0.059807,2.3224,0.73932,0.64655,0.73998,0.61665,33.6,33.536,139.88,126.6
12.82,551,200.6,0.086221,0.086161,0.085953,-0.15259,12.569,-1.9316,0.086635,-0.045776,12.71,-0.5317,105.43,768.08,159.75,3.1368,113.39,113.39,786.24,110.75,4.7574,-0,0,-0.023718,2.592,0.21693,2.2963,0.72812,0.72511,0.73998,0.61665,33.608,33.531,139.88,126.6
12.825,552,200.6,0.086594,0.087673,0.085953,-0.15259,12.585,-1.9316,0.086635,-0.045776,12.71,-0.5317,103.31,769.45,156.87,2.5364,113.39,113.39,785.25,111.61,1.8197,-0,0,-0.17049,2.5924,-0.3364,2.3136,0.65473,0.44845,0.73998,0.61665,33.596,33.539,139.88,126.6
12.83,552,200.6,0.085985,0.087191,0.086506,-0.015259,12.585,-1.0705,0.086809,-0.015259,12.687,-0.97031,102.34,767.41,150.51,3.5398,113.39,113.39,778.64,114.21,2.8443,-0,0,0.067005,2.5921,-0.11195,2.3161,0.77348,0.56067,0.73998,0.61665,33.614,33.593,139.88,126.6
12.835,552,200.6,0.086388,0.087944,0.086506,-0.015259,12.594,-1.0705,0.086809,-0.015259,12.687,-0.97031,105.85,768.1,145.3,2.8851,113.39,113.39,784.46,107.95,1.7617,-0,0,-0.083378,2.5913,-0.35078,2.2368,0.69829,0.44126,0.73998,0.61665,33.608,33.546,139.88,126.6
12.84,552,200.6,0.086345,0.086167,0.086479,0,12.594,-1.3606,0.086845,0,12.703,-0.68022,102.81,768,144.83,3.0174,113.39,113.39,784.72,106.94,5.4217,-0,0,-0.051704,2.5759,0.31487,2.2085,0.71413,0.77408,0.73998,0.61665,33.608,33.544,139.88,126.6
12.845,553,200.6,0.086592,0.08628,0.086479,0,12.601,-1.3606,0.086845,0,12.703,-0.68022,104.94,769.52,148.47,2.6205,113.39,113.39,782.76,119.2,5.1145,-0,0,-0.14896,2.5707,0.27037,2.2281,0.6655,0.75183,0.73998,0.61665,33.595,33.559,139.88,126.6
12.85,553,200.6,0.086025,0.087284,0.086479,0,12.601,-0.76034,0.086845,0,12.683,-0.37729,100.84,768.34,153.49,3.5438,113.39,113.39,781.38,114.22,2.8776,-0,0,0.067877,2.5686,-0.10541,2.2536,0.77392,0.56394,0.73998,0.61665,33.605,33.571,139.88,126.6
12.855,553,200.6,0.086637,0.089856,0.086479,0,12.596,-0.76034,0.086845,0,12.683,-0.37729,102.08,768.53,160.24,2.613,113.39,113.39,780.84,113.03,0.16392,-0,0,-0.15084,2.5651,-0.9641,2.191,0.66456,0.1346,0.73998,0.61665,33.604,33.575,139.88,126.6
12.86,554,200.6,0.086512,0.086258,0.088421,-0.19836,12.596,-0.073296,0.086845,0,12.706,-0.53205,99.898,768.16,162.42,2.8176,113.39,113.39,782.77,112.95,5.4017,-0,0,-0.09979,2.5627,0.31202,2.1946,0.69008,0.77266,0.73998,0.61665,33.607,33.559,139.88,126.6
12.865,554,200.6,0.086178,0.089755,0.088421,-0.19836,12.621,-0.073296,0.086845,0,12.706,-0.53205,102.89,767.19,159.69,3.3992,113.39,113.39,782.79,123.19,0.27226,-0,0,0.035973,2.5557,-0.88637,2.1338,0.75796,0.17346,0.73998,0.61665,33.616,33.559,139.88,126.6
12.87,554,200.6,0.086517,0.089432,0.089273,-0.12207,12.621,0.9597,0.08666,0,12.678,-0.29274,104.38,767.16,155.71,2.9073,113.39,113.39,786.8,122.11,0.49851,-0,0,-0.078006,2.5478,-0.76385,2.0951,0.70097,0.23472,0.73998,0.61665,33.616,33.527,139.88,126.6
12.875,555,200.6,0.08685,0.086054,0.089273,-0.12207,12.61,0.9597,0.08666,0,12.678,-0.29274,103.99,766.1,149.64,2.5062,113.39,113.39,786.96,124.54,6.3487,-0,0,-0.17831,2.5376,0.442,2.104,0.65082,0.83765,0.73998,0.61665,33.625,33.526,139.88,126.6
12.88,555,200.6,0.086299,0.087934,0.090519,-0.076294,12.61,2.3903,0.086555,0.015259,12.713,-0.20618,104.24,766.35,145.74,3.3455,113.39,113.39,787.62,121.52,2.1819,-0,0,0.023949,2.5317,-0.25117,2.1153,0.75195,0.49106,0.73998,0.61665,33.623,33.52,139.88,126.6
12.885,555,200.6,0.086288,0.085916,0.090519,-0.076294,12.614,2.3903,0.086555,0.015259,12.713,-0.20618,102.66,766.83,145.4,3.3902,113.39,113.39,789.9,106,6.1769,-0,0,0.033964,2.5214,0.41917,2.153,0.75696,0.82623,0.73998,0.61665,33.619,33.502,139.88,126.6
12.89,556,200.6,0.086984,0.085984,0.090751,0,12.614,3.6008,0.086416,0,12.701,-0.67295,100.93,767.7,150.16,2.3746,113.39,113.39,785.21,111.26,6.083,-0,0,-0.21295,2.5099,0.40657,2.1789,0.6335,0.81993,0.73998,0.61665,33.611,33.54,139.88,126.6
12.895,556,200.6,0.086556,0.090252,0.090751,0,12.573,3.6008,0.086416,0,12.701,-0.67295,102.89,765.94,157.04,3.0533,113.24,113.24,784.19,116.53,0.10605,-0,0,-0.042577,2.504,-1.0168,2.0739,0.71869,0.10826,0.73998,0.61665,33.622,33.548,139.85,126.6
12.9,556,200.6,0.086535,0.087787,0.089672,0.13733,12.573,2.5322,0.086179,0.030518,12.708,-0.61194,100.27,765.52,161.34,3.1197,113.24,113.24,781.3,121.08,3.0457,-0,0,-0.027035,2.4998,-0.072944,2.0408,0.72646,0.58018,0.73998,0.61665,33.625,33.571,139.85,126.6
12.905,557,200.6,0.086711,0.087204,0.089672,0.13733,12.573,2.5322,0.086179,0.030518,12.708,-0.61194,100.91,765,160.69,2.9161,113.24,113.24,781.81,107.68,4.242,-0,0,-0.075234,2.4894,0.13612,2.0376,0.70236,0.68471,0.73998,0.61665,33.63,33.567,139.85,126.6
12.91,557,200.6,0.086854,0.087407,0.088281,0.15259,12.573,1.1969,0.08592,0.015259,12.701,-0.42848,101.11,765.29,158.22,2.7489,113.24,113.24,786.62,114.04,3.5001,-0,0,-0.11611,2.4761,0.01061,2.051,0.68192,0.62195,0.73998,0.61665,33.627,33.528,139.85,126.6
12.915,557,200.6,0.086698,0.087098,0.088281,0.15259,12.589,1.1969,0.08592,0.015259,12.701,-0.42848,101.07,765.43,152.75,3.0184,113.24,113.24,784.45,116.44,4.3568,-0,0,-0.050806,2.4656,0.15453,2.0358,0.71457,0.69391,0.73998,0.61665,33.626,33.546,139.85,126.6
12.92,557,200.6,0.086718,0.088206,0.086685,0.16785,12.589,0.18897,0.085623,0.030518,12.703,-1.2596,103.93,766.06,146.72,2.9922,113.24,113.24,787.8,121.93,2.2437,-0,0,-0.057037,2.4589,-0.23735,2.0022,0.71146,0.49797,0.73998,0.61665,33.62,33.519,139.85,126.6
12.925,558,200.6,0.087056,0.088287,0.086685,0.16785,12.605,0.18897,0.085623,0.030518,12.703,-1.2596,105.72,766.65,142.86,2.5334,113.24,113.24,781.65,110.72,2.385,-0,0,-0.17065,2.4457,-0.20647,1.9916,0.65465,0.51341,0.73998,0.61665,33.615,33.568,139.85,126.6
12.93,558,200.6,0.086402,0.088247,0.085911,0.015259,12.605,-0.48718,0.085193,0.030518,12.681,-0.66765,102.93,765.26,145.86,3.5619,113.24,113.24,784.96,112.57,2.2719,-0,0,0.072539,2.4504,-0.23113,2.0037,0.77625,0.50108,0.73998,0.61665,33.628,33.542,139.85,126.6
12.935,558,200.6,0.086161,0.088997,0.085911,0.015259,12.61,-0.48718,0.085193,0.030518,12.681,-0.66765,104.71,766.8,151.05,3.9061,113.24,113.24,785.04,117.39,1.2712,-0,0,0.14581,2.45,-0.48366,1.9858,0.81288,0.37482,0.73998,0.61665,33.614,33.541,139.85,126.6
12.94,559,200.6,0.087613,0.089517,0.085928,0,12.61,-1.0843,0.084574,0.045776,12.703,-0.45248,99.131,767.65,159.19,1.8282,113.24,113.24,783.45,120.19,0.77829,-0,0,-0.3677,2.4333,-0.64672,1.9744,0.55612,0.29329,0.73998,0.61665,33.606,33.554,139.85,126.6
12.945,559,200.6,0.08648,0.088435,0.085928,0,12.617,-1.0843,0.084574,0.045776,12.703,-0.45248,98.997,768.32,162.17,3.392,113.24,113.24,783.5,121.54,2.2497,-0,0,0.03505,2.4324,-0.23603,1.953,0.7575,0.49863,0.73998,0.61665,33.6,33.553,139.85,126.6
12.95,559,200.6,0.086912,0.086825,0.085766,0.045776,12.617,-1.0099,0.084018,0.061035,12.701,0.13948,100.65,766.67,161.48,2.8238,113.24,113.24,783.44,118.68,5.7136,-0,0,-0.097644,2.4243,0.356,1.9409,0.69115,0.79465,0.73998,0.61665,33.615,33.554,139.85,126.6
12.955,560,200.6,0.086828,0.087706,0.085766,0.045776,12.633,-1.0099,0.084018,0.061035,12.701,0.13948,102.71,766.74,156.94,2.9771,113.24,113.24,788.57,115.09,3.4284,-0,0,-0.060611,2.417,-0.0021894,1.9407,0.70967,0.61555,0.73998,0.61665,33.614,33.513,139.85,126.6
12.96,560,200.6,0.086804,0.086803,0.085611,0.015259,12.633,-1.2052,0.083652,0.030518,12.687,0.8699,101.24,767.3,151.07,3.0216,113.15,113.15,786.65,108.03,5.6035,-0,0,-0.049696,2.4065,0.34061,1.9383,0.71513,0.78695,0.73998,0.61665,33.606,33.528,139.84,126.6
12.965,560,200.6,0.086813,0.08915,0.085611,0.015259,12.617,-1.2052,0.083652,0.030518,12.687,0.8699,104.03,768.28,145.59,3.0368,113.15,113.15,786.5,122.06,1.2293,-0,0,-0.046106,2.391,-0.49611,1.9314,0.71692,0.36859,0.73998,0.61665,33.598,33.529,139.84,126.6
12.97,561,200.6,0.086415,0.087532,0.084966,0.045776,12.617,-2.741,0.083448,0.015259,12.685,0.82144,106.68,768.9,144.05,3.6595,113.15,113.15,781.78,108.43,4.3425,-0,0,0.09405,2.3888,0.15225,1.9037,0.787,0.69277,0.73998,0.61665,33.592,33.567,139.84,126.6
12.975,561,200.6,0.087053,0.089067,0.084966,0.045776,12.596,-2.741,0.083448,0.015259,12.685,0.82144,101.89,769.31,146.57,2.7093,113.15,113.15,783.33,111.78,1.5164,-0,0,-0.12563,2.3751,-0.41454,1.9052,0.67716,0.40938,0.73998,0.61665,33.588,33.555,139.84,126.6
12.98,561,200.6,0.087014,0.088983,0.084829,0,12.596,-2.7826,0.083364,0,12.697,0.87038,104.68,768.37,154.88,2.7896,113.15,113.15,779.59,123.37,1.9594,-0,0,-0.1057,2.3775,-0.30258,1.854,0.68713,0.46536,0.73998,0.61665,33.597,33.585,139.84,126.6
12.985,562,200.6,0.086663,0.088071,0.084829,0,12.578,-2.7826,0.083364,0,12.697,0.87038,99.401,768.7,160,3.3114,113.15,113.15,784.86,126.62,3.3916,-0,0,0.017336,2.378,-0.0088072,1.8455,0.74864,0.61224,0.73998,0.61665,33.594,33.542,139.84,126.6
12.99,562,200.6,0.087012,0.090225,0.085304,-0.076294,12.578,-2.6714,0.083364,0,12.687,1.6467,98.99,768.29,162.12,2.8276,113.15,113.15,784.75,117.84,0.44685,-0,0,-0.096378,2.3696,-0.78884,1.851,0.69179,0.22223,0.73998,0.61665,33.598,33.543,139.84,126.6
12.995,562,200.6,0.087017,0.088827,0.085304,-0.076294,12.56,-2.6714,0.083364,0,12.687,1.6467,100.43,767.57,160.45,2.8884,113.15,113.15,784.03,116.95,2.0923,-0,0,-0.081568,2.3593,-0.27154,1.843,0.69919,0.48087,0.73998,0.61665,33.604,33.549,139.84,126.6
13,562,200.6,0.087392,0.089079,0.086303,-0.12207,12.56,-1.6169,0.083565,-0.015259,12.701,0.70906,105.36,768.45,155.66,2.3485,113.15,113.15,784.96,121.04,1.6616,-0,0,-0.21902,2.3539,-0.37623,1.8493,0.63047,0.42853,0.73998,0.61665,33.596,33.542,139.84,126.6
13.005,563,200.6,0.08695,0.087131,0.086303,-0.12207,12.601,-1.6169,0.083565,-0.015259,12.701,0.70906,103.41,768.27,150.07,3.0035,113.15,113.15,788,136.19,5.4223,-0,0,-0.053992,2.3498,0.31496,1.8353,0.71298,0.77413,0.73998,0.61665,33.598,33.517,139.84,126.6
13.01,563,200.6,0.086759,0.090031,0.086723,0,12.601,-0.56357,0.083757,-0.015259,12.687,1.1332,103.34,766.57,145.28,3.3886,113.15,113.15,779.53,122.71,0.7363,-0,0,0.034679,2.3449,-0.66277,1.837,0.75732,0.28526,0.73998,0.61665,33.613,33.586,139.84,126.6
13.015,563,200.6,0.087357,0.088765,0.086723,0,12.601,-0.56357,0.083757,-0.015259,12.687,1.1332,103.28,768.1,143.6,2.4534,113.15,113.15,781.12,119.15,2.4373,-0,0,-0.19116,2.342,-0.19528,1.8124,0.6444,0.51901,0.73998,0.61665,33.599,33.573,139.84,126.6
13.02,564,200.6,0.086954,0.088033,0.086723,0,12.601,-0.81262,0.0842,-0.061035,12.655,1.3857,105.47,767.48,149.44,3.0561,113.15,113.15,783.12,127.21,4.0404,-0,0,-0.041549,2.3427,0.10318,1.7614,0.7192,0.66824,0.73998,0.61665,33.605,33.556,139.84,126.6
13.025,564,200.6,0.086816,0.087841,0.086723,0,12.591,-0.81262,0.0842,-0.061035,12.655,1.3857,102.09,768.53,156.74,3.2629,113.24,113.24,781.13,110.36,4.5471,-0,0,0.005944,2.3385,0.18451,1.7652,0.74295,0.7089,0.73998,0.61665,33.598,33.573,139.85,126.6
13.03,564,200.6,0.087325,0.087892,0.086723,0,12.591,-0.4477,0.084858,-0.061035,12.681,0.33874,99.226,767.46,162.66,2.593,113.24,113.24,783.21,115.85,4.5751,-0,0,-0.15534,2.3263,0.18887,1.7256,0.6623,0.71108,0.73998,0.61665,33.608,33.556,139.85,126.6
13.035,565,200.6,0.087358,0.088696,0.086723,0,12.596,-0.4477,0.084858,-0.061035,12.681,0.33874,102.75,765.19,162.96,2.6348,113.24,113.24,787.74,119.56,2.7443,-0,0,-0.14472,2.3242,-0.13184,1.7205,0.66762,0.55073,0.73998,0.61665,33.628,33.519,139.85,126.6
13.044,565,200.6,0.08699,0.088403,0.086723,0,12.596,-0.4477,0.085573,-0.061035,12.681,0.33874,101.67,764.62,154.41,3.2106,113.24,113.24,784.27,116.5,3.4476,-0,0,-0.0060097,2.323,0.0012534,1.7207,0.73697,0.61727,0.73998,0.61665,33.633,33.547,139.85,126.6
